LAMMPS data file. 

 2180 atoms

 1 atom types

 0.0 4.03100  xlo xhi
 0.0 4.03100  ylo yhi
 0.0 4.03100  zlo zhi

 Masses

 1 18.015400 # CG

 Atoms

1 1 2.815000 0.543000 0.237000 # CG
2 1 0.189000 2.957000 1.761000 # CG
3 1 0.892000 3.556000 0.824000 # CG
4 1 2.307000 0.960000 0.471000 # CG
5 1 1.688000 0.894000 0.388000 # CG
6 1 2.571000 1.277000 1.056000 # CG
7 1 2.788000 3.328000 0.013000 # CG
8 1 3.287000 0.205000 1.368000 # CG
9 1 0.490000 2.183000 1.751000 # CG
10 1 0.967000 3.108000 1.843000 # CG
11 1 1.233000 0.349000 1.091000 # CG
12 1 0.663000 1.581000 3.455000 # CG
13 1 3.951000 2.047000 2.288000 # CG
14 1 3.977000 3.173000 0.906000 # CG
15 1 0.537000 0.894000 3.646000 # CG
16 1 2.129000 3.853000 3.468000 # CG
17 1 1.987000 2.677000 3.762000 # CG
18 1 2.658000 3.167000 0.228000 # CG
19 1 1.231000 3.336000 1.098000 # CG
20 1 0.731000 1.410000 1.654000 # CG
21 1 3.388000 2.584000 1.677000 # CG
22 1 1.115000 0.307000 3.992000 # CG
23 1 3.171000 3.195000 2.267000 # CG
24 1 0.596000 3.507000 1.230000 # CG
25 1 2.904000 0.174000 0.946000 # CG
26 1 1.539000 2.686000 0.203000 # CG
27 1 0.389000 2.148000 2.877000 # CG
28 1 0.455000 2.800000 2.431000 # CG
29 1 0.968000 3.992000 2.964000 # CG
30 1 0.256000 3.939000 2.987000 # CG
31 1 0.496000 2.280000 0.623000 # CG
32 1 2.795000 3.511000 0.981000 # CG
33 1 3.254000 3.032000 3.025000 # CG
34 1 2.292000 3.033000 1.730000 # CG
35 1 0.219000 2.025000 3.929000 # CG
36 1 0.946000 3.815000 0.695000 # CG
37 1 2.409000 2.885000 0.773000 # CG
38 1 3.711000 3.888000 3.314000 # CG
39 1 3.492000 1.987000 0.824000 # CG
40 1 0.135000 3.799000 3.885000 # CG
41 1 3.289000 3.289000 1.859000 # CG
42 1 3.337000 1.603000 3.141000 # CG
43 1 0.512000 0.654000 3.231000 # CG
44 1 0.508000 0.364000 2.178000 # CG
45 1 0.709000 1.072000 1.911000 # CG
46 1 2.804000 1.444000 2.027000 # CG
47 1 2.972000 3.928000 2.997000 # CG
48 1 2.170000 3.263000 3.100000 # CG
49 1 3.063000 0.894000 0.341000 # CG
50 1 0.240000 1.484000 2.534000 # CG
51 1 2.128000 3.944000 1.892000 # CG
52 1 3.616000 3.993000 1.443000 # CG
53 1 2.416000 2.414000 1.280000 # CG
54 1 3.177000 1.047000 1.568000 # CG
55 1 4.024000 1.188000 3.343000 # CG
56 1 0.604000 1.367000 4.028000 # CG
57 1 1.537000 3.589000 0.693000 # CG
58 1 1.231000 0.222000 1.471000 # CG
59 1 0.345000 0.481000 2.487000 # CG
60 1 1.589000 0.252000 1.705000 # CG
61 1 3.705000 3.620000 0.673000 # CG
62 1 3.777000 2.710000 4.029000 # CG
63 1 0.826000 2.033000 -0.001000 # CG
64 1 0.821000 3.558000 1.717000 # CG
65 1 3.338000 1.389000 2.210000 # CG
66 1 1.454000 0.165000 1.300000 # CG
67 1 1.977000 3.489000 1.751000 # CG
68 1 0.563000 0.422000 3.875000 # CG
69 1 0.757000 2.576000 1.371000 # CG
70 1 0.934000 3.392000 3.538000 # CG
71 1 2.116000 0.859000 1.475000 # CG
72 1 2.328000 4.022000 1.138000 # CG
